"","Date","repo","Public","Govt","Total","log_repo","change_repo","log_public","change_public"
"143",2017-10-04,1.103974e+12,1.46786e+13,5.66803e+12,2.03466e+13,27.7299375127815,0.0377479229508673,30.3174117667197,0.00315923690566677
"144",2017-10-11,1.138708e+12,1.47032e+13,5.67226e+12,2.03755e+13,27.7609154022938,0.0309778895122612,30.3190862730977,0.00167450637797018
"145",2017-10-18,1.115003e+12,1.47397e+13,5.68367e+12,2.04234e+13,27.73987821142,-0.0210371908737805,30.3215656497011,0.00247937660339659
"146",2017-10-25,1.099626e+12,1.47524e+13,5.68728e+12,2.04397e+13,27.7259912379198,-0.0138869735002025,30.3224268973426,0.00086124764157347
"147",2017-11-01,1.171957e+12,1.47998e+13,5.65344e+12,2.04533e+13,27.7896961169905,0.063704879070734,30.3256347830938,0.00320788575115216
"148",2017-11-08,1.150728e+12,1.48231e+13,5.64891e+12,2.04721e+13,27.7714159014945,-0.0182802154960342,30.3272078907102,0.00157310761640161
"149",2017-11-15,1.160946e+12,1.48605e+13,5.64684e+12,2.05073e+13,27.7802563059347,0.00884040444022816,30.3297278020276,0.00251991131740681
"150",2017-11-22,1.109344e+12,1.48812e+13,5.65215e+12,2.05334e+13,27.7347899655578,-0.0454663403769082,30.3311197872431,0.00139198521553396
"151",2017-11-29,1.152229e+12,1.49026e+13,5.6616e+12,2.05642e+13,27.7727194431694,0.0379294776116161,30.3325568103015,0.00143702305834736
"152",2017-12-06,1.09168e+12,1.49138e+13,5.63268e+12,2.05464e+13,27.7187389100135,-0.0539805331558796,30.3333080747416,0.000751264440161492
"153",2017-12-13,1.086464e+12,1.48652e+13,5.62232e+12,2.04875e+13,27.7139495021777,-0.0047894078358155,30.3300440267112,-0.00326404803040603
"154",2017-12-20,1.054123e+12,1.48724e+13,5.62012e+12,2.04925e+13,27.6837302575312,-0.0302192446464851,30.3305282621667,0.000484235455495252
"155",2017-12-27,1.022333e+12,1.48628e+13,5.6297e+12,2.04925e+13,27.653108386341,-0.0306218711902382,30.3298825627712,-0.000645699395565913
"156",2018-01-03,1.062347e+12,1.48308e+13,5.6617e+12,2.04925e+13,27.691501727376,0.0383933410350039,30.3277272153301,-0.0021553474410716
"157",2018-01-10,1.080237e+12,1.48272e+13,5.6657e+12,2.04929e+13,27.7082015774347,0.0166998500587212,30.3274844477788,-0.000242767551263512
"158",2018-01-17,1.106585e+12,1.48126e+13,5.68038e+12,2.04929e+13,27.7322998122851,0.0240982348504026,30.326499285856,-0.000985161922873345
"159",2018-01-24,1.07476e+12,1.48147e+13,5.67829e+12,2.0493e+13,27.7031184967689,-0.0291813155161798,30.3266410470022,0.000141761146206676
"160",2018-01-31,1.106021e+12,1.48032e+13,5.69056e+12,2.04937e+13,27.7317900061902,0.0286715094212724,30.3258644895435,-0.00077655745869265
"161",2018-02-07,1.088599e+12,1.4829e+13,5.66509e+12,2.04941e+13,27.715912664335,-0.0158773418551768,30.3276058389215,0.00174134937800474
"162",2018-02-14,1.069941e+12,1.49844e+13,5.68521e+12,2.06696e+13,27.6986246226952,-0.0172880416398584,30.3380307758555,0.0104249369340295
"163",2018-02-21,1.090536e+12,1.50683e+13,5.69517e+12,2.07635e+13,27.7176904344228,0.0190658117276712,30.3436143153026,0.0055835394471373
"164",2018-02-28,1.087544e+12,1.51506e+13,5.70508e+12,2.08557e+13,27.7149430588609,-0.00274737556195248,30.3490612510601,0.00544693575745825
"165",2018-03-07,1.099637e+12,1.52093e+13,5.67059e+12,2.08799e+13,27.7260012412709,0.0110581824100002,30.352928198787,0.00386694772686624
"166",2018-03-14,1.084258e+12,1.52852e+13,5.67302e+12,2.09582e+13,27.7119169980068,-0.014084243264076,30.3579061559093,0.00497795712235316
"167",2018-03-21,1.086675e+12,1.53591e+13,5.67357e+12,2.10327e+13,27.7141436913213,0.0022266933144941,30.3627292481814,0.00482309227206557
